id,customer_id,employee_id,date,shipper_id,id,name,contact,address,city,postal_code,country,employee_id,last_name,first_name,birthdate,photo,notes,id,name,phone,id,order_id,product_id,quantity,id,name,supplier_id,category_id,unit,price,id,name,description,id,name,contact,address,city,postal_code,country,phone
10407,56,2,1997-01-07,2,56,"Ottilies Kaseladen","Henriette Pfalzheim","Mehrheimerstr. 369",Koln,50739,Germany,2,Fuller,Andrew,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",2,"United Package","(503) 555-3199",428,10407,71,15,71,Flotemysost,15,4,"10 - 500 g pkgs.",21.5,4,"Dairy Products",Cheeses,15,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010
10407,56,2,1997-01-07,2,56,"Ottilies Kaseladen","Henriette Pfalzheim","Mehrheimerstr. 369",Koln,50739,Germany,2,Fuller,Andrew,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",2,"United Package","(503) 555-3199",426,10407,11,30,11,"Queso Cabrales",5,4,"1 kg pkg.",21,4,"Dairy Products",Cheeses,5,"Cooperativa de Quesos Las Cabras","Antonio del Valle Saavedra","Calle del Rosal 4",Oviedo,33007,Spain,"(98) 598 76 54"
10354,58,8,1996-11-14,3,58,"Pericles Comidas clasicas","Guillermo Fernandez","Calle Dr. Jorge Cash 321","Mexico D.F.",05033,Mexico,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",3,"Federal Shipping","(503) 555-9931",284,10354,29,4,29,"Thuringer Rostbratwurst",12,6,"50 bags x 30 sausgs.",123.79,6,Meat/Poultry,"Prepared meats",12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755"
10354,58,8,1996-11-14,3,58,"Pericles Comidas clasicas","Guillermo Fernandez","Calle Dr. Jorge Cash 321","Mexico D.F.",05033,Mexico,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",3,"Federal Shipping","(503) 555-9931",283,10354,1,12,1,Chais,1,1,"10 boxes x 20 bags",18,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222"
10322,58,7,1996-10-04,3,58,"Pericles Comidas clasicas","Guillermo Fernandez","Calle Dr. Jorge Cash 321","Mexico D.F.",05033,Mexico,7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",3,"Federal Shipping","(503) 555-9931",193,10322,52,20,52,"Filo Mix",24,5,"16 - 2 kg boxes",7,5,Grains/Cereals,"Breads, crackers, pasta, and cereal",24,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",Sydney,2042,Australia,"(02) 555-5914"
10427,59,4,1997-01-27,2,59,"Piccolo und mehr","Georg Pipps","Geislweg 14",Salzburg,5020,Austria,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",2,"United Package","(503) 555-3199",478,10427,14,35,14,Tofu,6,7,"40 - 100 g pkgs.",23.25,7,Produce,"Dried fruit and bean curd",6,Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",Osaka,545,Japan,"(06) 431-7877"
10392,59,2,1996-12-24,3,59,"Piccolo und mehr","Georg Pipps","Geislweg 14",Salzburg,5020,Austria,2,Fuller,Andrew,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",3,"Federal Shipping","(503) 555-9931",384,10392,69,50,69,Gudbrandsdalsost,15,4,"10 kg pkg.",36,4,"Dairy Products",Cheeses,15,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010
10353,59,7,1996-11-13,3,59,"Piccolo und mehr","Georg Pipps","Geislweg 14",Salzburg,5020,Austria,7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",3,"Federal Shipping","(503) 555-9931",282,10353,38,50,38,"Cote de Blaye",18,1,"12 - 75 cl bottles",263.5,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",18,"Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",Paris,75004,France,"(1) 03.83.00.68"
10353,59,7,1996-11-13,3,59,"Piccolo und mehr","Georg Pipps","Geislweg 14",Salzburg,5020,Austria,7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",3,"Federal Shipping","(503) 555-9931",281,10353,11,12,11,"Queso Cabrales",5,4,"1 kg pkg.",21,4,"Dairy Products",Cheeses,5,"Cooperativa de Quesos Las Cabras","Antonio del Valle Saavedra","Calle del Rosal 4",Oviedo,33007,Spain,"(98) 598 76 54"
10397,60,5,1996-12-27,1,60,"Princesa Isabel Vinhoss","Isabel de Castro","Estrada da saude n. 58",Lisboa,1756,Portugal,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",1,"Speedy Express","(503) 555-9831",399,10397,51,18,51,"Manjimup Dried Apples",24,7,"50 - 300 g pkgs.",53,7,Produce,"Dried fruit and bean curd",24,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",Sydney,2042,Australia,"(02) 555-5914"
10397,60,5,1996-12-27,1,60,"Princesa Isabel Vinhoss","Isabel de Castro","Estrada da saude n. 58",Lisboa,1756,Portugal,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",1,"Speedy Express","(503) 555-9831",398,10397,21,10,21,"Sir Rodneys Scones",8,3,"24 pkgs. x 4 pieces",10,3,Confections,"Desserts, candies, and sweet breads",8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448"
10336,60,7,1996-10-23,2,60,"Princesa Isabel Vinhoss","Isabel de Castro","Estrada da saude n. 58",Lisboa,1756,Portugal,7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",2,"United Package","(503) 555-3199",236,10336,4,18,4,"Chef Antons Cajun Seasoning",2,2,"48 - 6 oz jars",22,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934","New Orleans",70117,USA,"(100) 555-4822"
10379,61,2,1996-12-11,1,61,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,2,Fuller,Andrew,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",1,"Speedy Express","(503) 555-9831",347,10379,65,20,65,"Louisiana Fiery Hot Pepper Sauce",2,2,"32 - 8 oz bottles",21.05,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934","New Orleans",70117,USA,"(100) 555-4822"
10379,61,2,1996-12-11,1,61,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,2,Fuller,Andrew,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",1,"Speedy Express","(503) 555-9831",346,10379,63,16,63,Vegie-spread,7,2,"15 - 625 g jars",43.9,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343"
10379,61,2,1996-12-11,1,61,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,2,Fuller,Andrew,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",1,"Speedy Express","(503) 555-9831",345,10379,41,8,41,"Jacks New England Clam Chowder",19,8,"12 - 12 oz cans",9.65,8,Seafood,"Seaweed and fish",19,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",Boston,02134,USA,"(617) 555-3267"
10291,61,6,1996-08-27,2,61,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",2,"United Package","(503) 555-3199",118,10291,51,2,51,"Manjimup Dried Apples",24,7,"50 - 300 g pkgs.",53,7,Produce,"Dried fruit and bean curd",24,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",Sydney,2042,Australia,"(02) 555-5914"
10291,61,6,1996-08-27,2,61,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",2,"United Package","(503) 555-3199",117,10291,44,24,44,"Gula Malacca",20,2,"20 - 2 kg bags",19.45,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",20,"Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402",Singapore,0512,Singapore,555-8787
10261,61,4,1996-07-19,2,61,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",2,"United Package","(503) 555-3199",40,10261,35,20,35,"Steeleye Stout",16,1,"24 - 12 oz bottles",18,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",16,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",Bend,97101,USA,"(503) 555-9931"
10261,61,4,1996-07-19,2,61,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",2,"United Package","(503) 555-3199",39,10261,21,20,21,"Sir Rodneys Scones",8,3,"24 pkgs. x 4 pieces",10,3,Confections,"Desserts, candies, and sweet breads",8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448"
10291,61,6,1996-08-27,2,61,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",2,"United Package","(503) 555-3199",116,10291,13,20,13,Konbu,6,8,"2 kg box",6,8,Seafood,"Seaweed and fish",6,Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",Osaka,545,Japan,"(06) 431-7877"
10372,62,5,1996-12-04,2,62,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",2,"United Package","(503) 555-3199",334,10372,72,42,72,"Mozzarella di Giovanni",14,4,"24 - 200 g pkgs.",34.8,4,"Dairy Products",Cheeses,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323"
10372,62,5,1996-12-04,2,62,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",2,"United Package","(503) 555-3199",333,10372,60,70,60,"Camembert Pierrot",28,4,"15 - 300 g rounds",34,4,"Dairy Products",Cheeses,28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06
10406,62,7,1997-01-07,1,62,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",1,"Speedy Express","(503) 555-9831",425,10406,40,2,40,"Boston Crab Meat",19,8,"24 - 4 oz tins",18.4,8,Seafood,"Seaweed and fish",19,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",Boston,02134,USA,"(617) 555-3267"
10372,62,5,1996-12-04,2,62,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",2,"United Package","(503) 555-3199",332,10372,38,40,38,"Cote de Blaye",18,1,"12 - 75 cl bottles",263.5,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",18,"Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",Paris,75004,France,"(1) 03.83.00.68"
10406,62,7,1997-01-07,1,62,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",1,"Speedy Express","(503) 555-9831",424,10406,36,5,36,"Inlagd Sill",17,8,"24 - 250 g jars",19,8,Seafood,"Seaweed and fish",17,"Svensk Sjofoda AB","Michael Bjorn","Brovallavagen 231",Stockholm,"S-123 45",Sweden,"08-123 45 67"
10406,62,7,1997-01-07,1,62,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",1,"Speedy Express","(503) 555-9831",423,10406,28,42,28,"Rossle Sauerkraut",12,7,"25 - 825 g cans",45.6,7,Produce,"Dried fruit and bean curd",12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755"
10406,62,7,1997-01-07,1,62,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",1,"Speedy Express","(503) 555-9831",422,10406,21,30,21,"Sir Rodneys Scones",8,3,"24 pkgs. x 4 pieces",10,3,Confections,"Desserts, candies, and sweet breads",8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448"
10372,62,5,1996-12-04,2,62,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",2,"United Package","(503) 555-3199",331,10372,20,12,20,"Sir Rodneys Marmalade",8,3,"30 gift boxes",81,3,Confections,"Desserts, candies, and sweet breads",8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448"
10406,62,7,1997-01-07,1,62,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",1,"Speedy Express","(503) 555-9831",421,10406,1,10,1,Chais,1,1,"10 boxes x 20 bags",18,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222"
10418,63,4,1997-01-17,1,63,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",1,"Speedy Express","(503) 555-9831",454,10418,2,60,2,Chang,1,1,"24 - 12 oz bottles",19,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222"
10361,63,1,1996-11-22,2,63,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,1,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.",2,"United Package","(503) 555-3199",305,10361,60,55,60,"Camembert Pierrot",28,4,"15 - 300 g rounds",34,4,"Dairy Products",Cheeses,28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06
10361,63,1,1996-11-22,2,63,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,1,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.",2,"United Package","(503) 555-3199",304,10361,39,54,39,"Chartreuse verte",18,1,"750 cc per bottle",18,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",18,"Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",Paris,75004,France,"(1) 03.83.00.68"
10345,63,2,1996-11-04,2,63,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,2,Fuller,Andrew,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",2,"United Package","(503) 555-3199",263,10345,42,9,42,"Singaporean Hokkien Fried Mee",20,5,"32 - 1 kg pkgs.",14,5,Grains/Cereals,"Breads, crackers, pasta, and cereal",20,"Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402",Singapore,0512,Singapore,555-8787
10345,63,2,1996-11-04,2,63,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,2,Fuller,Andrew,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",2,"United Package","(503) 555-3199",262,10345,19,80,19,"Teatime Chocolate Biscuits",8,3,"10 boxes x 12 pieces",9.2,3,Confections,"Desserts, candies, and sweet breads",8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448"
10345,63,2,1996-11-04,2,63,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,2,Fuller,Andrew,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",2,"United Package","(503) 555-3199",261,10345,8,70,8,"Northwoods Cranberry Sauce",3,2,"12 - 12 oz jars",40,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",3,"Grandma Kellys Homestead","Regina Murphy","707 Oxford Rd.","Ann Arbor",48104,USA,"(313) 555-5735"
10273,63,3,1996-08-05,3,63,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,3,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.",3,"Federal Shipping","(503) 555-9931",70,10273,76,33,76,Lakkalikoori,23,1,"500 ml",18,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",23,"Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956"
10286,63,8,1996-08-21,3,63,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",3,"Federal Shipping","(503) 555-9931",104,10286,62,40,62,"Tarte au sucre",29,3,"48 pies",49.3,3,Confections,"Desserts, candies, and sweet breads",29,"Forets derables","Chantal Goulet","148 rue Chasseur",Ste-Hyacinthe,"J2S 7S8",Canada,"(514) 555-2955"
10285,63,1,1996-08-20,2,63,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,1,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.",2,"United Package","(503) 555-3199",102,10285,53,36,53,"Perth Pasties",24,6,"48 pieces",32.8,6,Meat/Poultry,"Prepared meats",24,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",Sydney,2042,Australia,"(02) 555-5914"
10285,63,1,1996-08-20,2,63,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,1,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.",2,"United Package","(503) 555-3199",101,10285,40,40,40,"Boston Crab Meat",19,8,"24 - 4 oz tins",18.4,8,Seafood,"Seaweed and fish",19,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",Boston,02134,USA,"(617) 555-3267"
10273,63,3,1996-08-05,3,63,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,3,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.",3,"Federal Shipping","(503) 555-9931",69,10273,40,60,40,"Boston Crab Meat",19,8,"24 - 4 oz tins",18.4,8,Seafood,"Seaweed and fish",19,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",Boston,02134,USA,"(617) 555-3267"
10313,63,2,1996-09-24,2,63,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,2,Fuller,Andrew,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",2,"United Package","(503) 555-3199",177,10313,36,12,36,"Inlagd Sill",17,8,"24 - 250 g jars",19,8,Seafood,"Seaweed and fish",17,"Svensk Sjofoda AB","Michael Bjorn","Brovallavagen 231",Stockholm,"S-123 45",Sweden,"08-123 45 67"
10286,63,8,1996-08-21,3,63,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",3,"Federal Shipping","(503) 555-9931",103,10286,35,100,35,"Steeleye Stout",16,1,"24 - 12 oz bottles",18,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",16,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",Bend,97101,USA,"(503) 555-9931"
